step,learning_rate,train_loss,train_mse,train_mass,train_momentum,train_energy,gradient_norm,validation_loss,validation_mse,validation_mass,validation_momentum,validation_energy,validation_relative_l2,validation_bkw_relative_l2,validation_non_bkw_relative_l2,validation_selection_score,validation_mass_drift,validation_momentum_drift,validation_energy_drift,validation_negative_mass
240.0,0.0009844486647586715,0.027994059165939687,0.027994059165939687,3.197837064169027e-05,5.058969759006864e-06,1.1230130815411469e-05,0.5021095275878906,0.035404864326119424,0.035404864326119424,2.593067533620239e-05,4.909030690694623e-06,1.06591146560654e-05,0.008642408484593033,0.009294043760746717,0.008207984967157245,0.008751014363951981,0.0021262407302856446,0.0031097345985472203,0.024252808094024657,0.002070937189273536
260.0,0.0009817654705648387,0.02981054245028645,0.02981054245028645,3.090379665223532e-05,4.1138195011139605e-06,1.0422876923265009e-05,0.3833787143230438,0.033586953207850455,0.033586953207850455,8.332917171519792e-05,4.171956673737324e-06,3.6939585595170004e-05,0.008132851775735616,0.008285704534500837,0.008030949936558804,0.008158327235529821,0.0041310787200927734,0.0027896322309970854,0.04668294191360474,0.001395406702067703
280.0,0.0009788731512783702,0.023285828181542456,0.023285828181542456,2.3869957883514127e-05,3.0909084469694278e-06,8.127346200752563e-06,0.09544356167316437,0.03459727242588997,0.03459727242588997,3.382939753677938e-05,1.913766270012961e-06,3.3075741067293887e-06,0.008276570867747069,0.008330593584105372,0.0082405557235082,0.008285574653806787,0.002037811279296875,0.0019211681094020606,0.010325324535369874,0.0026405644370242954
300.0,0.0009757729755660972,0.02516258811810985,0.02516258811810985,5.8560075281220516e-05,2.577758117448823e-06,1.345025682008323e-05,0.20844696462154388,0.033090748451650144,0.033090748451650144,4.131296501503264e-05,1.691596842494653e-06,4.5422463945330165e-06,0.007895321398973466,0.00744412187486887,0.008196121081709862,0.007820121478289366,0.0020884394645690916,0.0016913788393139839,0.012237322330474854,0.0025701137958094476
320.0,0.0009724663032675492,0.020039509795606137,0.020039509795606137,2.2285731147846827e-05,2.2443516874432386e-06,7.858329639202587e-06,0.14396336674690247,0.032082284614443776,0.032082284614443776,8.743838860837419e-06,1.6327799260297593e-06,2.3401491133620833e-06,0.007332637812942267,0.006436354015022516,0.007930160344888767,0.007183257179955642,0.0012257695198059082,0.00175567235564813,0.011289620399475097,0.0019283770117908717
340.0,0.0009689545847984824,0.026035283331293613,0.026035283331293613,1.6228926796204534e-05,1.6783997763888365e-06,6.656850750005898e-06,0.23478466272354126,0.03113656770437956,0.03113656770437956,2.0420835585724142e-05,2.2463782529692383e-06,7.702297970652626e-06,0.007037700898945331,0.005870326887816191,0.007815950239698092,0.006843138563757141,0.001792609691619873,0.002099573635496199,0.01821826696395874,0.001471713779028505
360.0,0.0009652393605146806,0.023419939924497157,0.023419939924497157,1.5178077219417009e-05,1.529052912719298e-06,4.280130519647257e-06,0.25679078698158264,0.032900970755144955,0.032900970755144955,1.1896697635268531e-05,7.452819654612252e-07,2.1941601511769326e-06,0.007330549089238048,0.00589473289437592,0.008287759885812799,0.007091246390094359,0.001368105411529541,0.00111891848500818,0.010662269592285157,0.001938129193149507
380.0,0.000961322260036304,0.022065305837895722,0.022065305837895722,1.2820387405554379e-05,1.4153584763947717e-06,5.594039829468247e-06,0.12332134693861008,0.030248839035630228,0.030248839035630228,1.8871516468736247e-05,8.069406243870742e-07,6.498165460592282e-06,0.006712813721969723,0.005203834502026439,0.00771879986859858,0.0064613171853125095,0.0017118215560913085,0.001225737389177084,0.016055858135223387,0.001298236078582704
400.0,0.0009572050015330836,0.021095601073466242,0.021095601073466242,1.2567506751521784e-05,1.2463728772930978e-06,4.675396001510634e-06,0.15724071860313416,0.03156500752083957,0.03156500752083957,8.047760387869341e-06,9.906999389216325e-07,2.7326170966077365e-06,0.007113307667896152,0.005887653212994337,0.007930410637830695,0.006909031925412516,0.0011558651924133301,0.001366602722555399,0.011744534969329834,0.0014799035154283047
420.0,0.000952889390970676,0.020492253528209402,0.020492253528209402,1.4568147167939614e-05,8.31052156677149e-07,3.468698573209602e-06,0.05103546380996704,0.030275418236851693,0.030275418236851693,2.223225795987626e-05,1.914933349669711e-06,9.950068017956432e-06,0.006620452227070928,0.005021437304094434,0.007686462175721924,0.006353949739908179,0.0018200874328613281,0.0019963504280894996,0.022453343868255614,0.0010600049863569438
440.0,0.0009483773213185059,0.021166920836549252,0.021166920836549252,1.3010283487578175e-05,1.1016254463128876e-06,4.025163167774948e-06,0.0327860526740551,0.03042162978090346,0.03042162978090346,2.2252280139095948e-05,1.481587215552696e-06,2.417565984989056e-06,0.006569704227149487,0.004579827655106783,0.00789628860851129,0.006238058131809036,0.001837623119354248,0.0017595067154616117,0.011314487457275391,0.0015280378749594093
460.0,0.0009436707717194479,0.02014395846053958,0.02014395846053958,2.6046601277633864e-05,1.37193833210352e-06,5.005268060919606e-06,0.1446976214647293,0.03119422309100628,0.03119422309100628,1.1359830755846323e-05,6.917955914644922e-07,1.1830583386156278e-06,0.006871163845062256,0.005395060405135155,0.007855232805013657,0.006625146605074406,0.0014940500259399414,0.0011815465986728668,0.007916724681854248,0.001472785323858261
480.0,0.0009387718066217091,0.020519175636582076,0.020519175636582076,3.982540451503368e-05,9.389714128152591e-07,1.0325070195558954e-05,0.21142861247062683,0.030751949921250344,0.030751949921250344,3.35138664098245e-05,1.2465975532601615e-06,2.1069806599711963e-06,0.006929504312574863,0.005643681390210986,0.007786719594150782,0.006715200492180884,0.0021239399909973146,0.0015986915212124586,0.011282241344451905,0.0013105416554026305
500.0,0.000933682574873294,0.020528695778921247,0.020528695778921247,1.1633566585895416e-05,1.893874899105347e-06,2.740899136530273e-06,0.027771884575486183,0.029487363644875586,0.029487363644875586,2.2584767214070197e-05,4.17054625439461e-07,9.815340449157894e-06,0.006137605104595423,0.0036061611026525497,0.007825234439224005,0.005715697770938277,0.0018165230751037598,0.0008621926768682897,0.02164992094039917,0.000803877238649875
520.0,0.0009284053087794476,0.0251702684618067,0.0251702684618067,1.5104803960599135e-05,4.301067599910265e-07,5.483322225424765e-06,0.08259443193674088,0.032267840183340016,0.032267840183340016,5.651034931440392e-06,7.860630570738467e-07,1.706488864163624e-06,0.006527719926089049,0.0039008547319099307,0.008278963388875127,0.006089909060392529,0.0007710456848144531,0.0012433457421138882,0.007292103767395019,0.0015052086440846325
540.0,0.0009229423231234945,0.015803206083364784,0.015803206083364784,1.6724335790370652e-05,9.485763650443602e-07,4.473301137470645e-06,0.06023635342717171,0.029753000801429154,0.029753000801429154,1.4107998425653479e-05,5.64584078025282e-07,2.3396899403615824e-06,0.006355200195685029,0.00407788623124361,0.007873409505312642,0.005975647868278126,0.0016800165176391602,0.0010725619271397592,0.011645305156707763,0.0010791288106702269
560.0,0.0009172960141514963,0.022312226612120865,0.022312226612120865,1.3015896567693071e-05,6.869372528490777e-07,1.82779425887177e-06,0.05274984985589981,0.030213892553001644,0.030213892553001644,8.776878773381166e-06,4.076200455431192e-07,9.809577746396174e-07,0.006310476036742329,0.0038111757021397352,0.007976676259810725,0.00589392598097523,0.0011150121688842773,0.0008103365194983781,0.007160031795501709,0.0012438671197742223
580.0,0.0009114688585211809,0.017093211447354408,0.017093211447354408,1.2239628303587158e-05,4.0868595832011036e-07,2.7346309570756655e-06,0.1216299831867218,0.030438007041811942,0.030438007041811942,4.142925032236231e-05,3.69259779959396e-07,1.2511676672042773e-05,0.006428273767232895,0.004332722397521138,0.0078253080137074,0.006079015205614269,0.0029333353042602537,0.000872624630574137,0.02672128677368164,0.0006165012833662331
600.0,0.0009054634122155963,0.019148844492156057,0.019148844492156057,1.755062185808978e-05,1.058661546925501e-06,3.4132885645616832e-06,0.080814890563488,0.029890081495977938,0.029890081495977938,7.589825543299165e-06,6.830346803302175e-07,1.0546089646758753e-06,0.0061677057761698965,0.0035080555826425552,0.007940805905188123,0.005724430743915339,0.0011044621467590332,0.0011284176725894213,0.007343947887420654,0.0011886681662872435
620.0,0.0008992823094219743,0.018269840930588543,0.018269840930588543,1.2408202107626605e-05,7.077658052064276e-07,2.160231465579422e-06,0.07094830274581909,0.02908312203362584,0.02908312203362584,1.1104507692374302e-05,2.0147566288438066e-07,4.4180925722230024e-06,0.005968677951022983,0.003102448768913746,0.007879497405762473,0.0054909730873381095,0.0013318777084350586,0.0006127955741249025,0.014126777648925781,0.000791104679228738
640.0,0.0008929282613762881,0.0189142765942961,0.0189142765942961,1.1219521564921159e-05,4.93617747574982e-07,2.4163606740464713e-06,0.05296485871076584,0.029536106227897107,0.029536106227897107,4.1968259031192544e-06,6.283976811862693e-07,1.1411141403869497e-06,0.006130275223404169,0.003530556336045265,0.007863421148310104,0.005696988742177685,0.0008364796638488769,0.001096910540945828,0.008263599872589112,0.0010177167016081512
660.0,0.0008864040551740131,0.020222887175623327,0.020222887175623327,8.474713981614193e-06,9.511229692635188e-07,1.8028608178850872e-06,0.057946428656578064,0.028717779833823443,0.028717779833823443,4.683773579348805e-06,6.968394470894349e-07,1.590229315242968e-06,0.005802967585623264,0.0030822776025161147,0.007616760907694697,0.005349519255105406,0.0008069276809692383,0.0011368405539542437,0.008146309852600097,0.0009363449760712683
680.0,0.000879712552547617,0.017060853843577205,0.017060853843577205,9.693714275093689e-06,4.978446608491429e-07,2.128758664756884e-06,0.05532563477754593,0.028965880069881676,0.028965880069881676,1.3465956167671067e-05,4.662509179414538e-07,4.734146517575131e-06,0.006024678563699126,0.0034539008047431707,0.007738530403003097,0.005596215603873134,0.0016613483428955078,0.0009636035654693842,0.016158783435821535,0.0007073160668369383
700.0,0.0008728566886113078,0.01953824805095792,0.01953824805095792,2.568412096525579e-05,5.357629768442358e-07,2.9389499024198737e-06,0.060650572180747986,0.028949251770973204,0.028949251770973204,4.150854382924059e-05,6.058765235231378e-07,3.7340061676248484e-06,0.006266577588394284,0.003939373302273452,0.007818047112474838,0.005878710207374145,0.0020630955696105957,0.0011252832366153598,0.011604094505310058,0.0013497780077159406
720.0,0.0008658394705735964,0.015126351214712485,0.015126351214712485,1.5809680298214996e-05,6.250059263226508e-07,1.6967076139872959e-06,0.1521947681903839,0.03027065861970186,0.03027065861970186,1.198291364919286e-06,7.241240334106016e-07,4.654073718254937e-07,0.006194733129814267,0.0032915310002863407,0.008130201216166219,0.00571086610822628,0.00040498971939086916,0.0011835417710244656,0.004916930198669433,0.0011018717079423368
740.0,0.0008586639764182354,0.01922142395633273,0.01922142395633273,7.48932634625759e-06,8.072884844650838e-07,1.8032091032312032e-06,0.059936340898275375,0.028935918188653886,0.028935918188653886,1.3148239422096659e-05,5.792158200832638e-07,6.519508385343013e-06,0.006007140595465898,0.003074521664530039,0.007962219882756472,0.005518370773643255,0.0015794992446899413,0.001080353488214314,0.01908818483352661,0.0006130845751613379
760.0,0.0008513333535541133,0.01956926378188655,0.01956926378188655,1.2246283638423832e-05,1.1603618742270047e-06,2.5759013938378965e-06,0.06257075816392899,0.029104514280334115,0.029104514280334115,4.504592741767108e-06,8.169544675952392e-07,2.17872232194492e-06,0.005917148711159825,0.002888159127905965,0.007936475099995732,0.005412317113950849,0.000963592529296875,0.0012753700139001012,0.009223103523254395,0.0007962642586790026
780.0,0.0008438508174346985,0.018289338995236902,0.018289338995236902,1.0407730916253578e-05,8.530101585519921e-07,3.613157193178646e-06,0.076020747423172,0.027995621785521507,0.027995621785521507,4.4852123532848505e-06,1.1983099673470418e-06,1.2380350366565548e-06,0.005952880391851068,0.0033200349425897002,0.0077081106913586455,0.005514072816974172,0.0006661415100097656,0.0015304629225283862,0.006425189971923828,0.0011953700915910304
800.0,0.0008362196501476324,0.015543722157599405,0.015543722157599405,5.148591447624137e-06,9.92402126701039e-07,1.4244281058349223e-06,0.07824721932411194,0.027923194132745265,0.027923194132745265,2.1857124922037366e-05,5.787603858953794e-07,1.0835771582371927e-05,0.005964569887146354,0.0034743716241791844,0.0076247020624578,0.005549536843318492,0.002122807502746582,0.0010421934304758907,0.025384235382080077,0.0005116237094625831
820.0,0.0008284431989751,0.015148860844783485,0.015148860844783485,1.122772778926886e-05,1.1559847591629165e-06,4.682645927557083e-06,0.03997469320893288,0.02836701662745327,0.02836701662745327,1.3832155814759672e-05,6.29633281379448e-07,3.0516933772353265e-06,0.005868921382352709,0.0032229620264843106,0.007632894286264976,0.005427928156374643,0.001133894920349121,0.0010461586760357022,0.011871266365051269,0.0013230504933744668
840.0,0.0008205248749255989,0.017367591097718106,0.017367591097718106,5.143774578293632e-06,7.300845749072712e-07,1.6490417118644698e-06,0.0333297997713089,0.028979401546530427,0.028979401546530427,6.072145921592742e-06,6.941341000092484e-07,1.2966795528964145e-06,0.0060847455635666845,0.0033097504638135433,0.007934742296735445,0.005622246380274494,0.0011000275611877442,0.0011307082371786238,0.008117485046386718,0.0008474091882817447
860.0,0.0008124681512377614,0.020335658837575467,0.020335658837575467,2.9348511753427155e-05,1.201457531795231e-06,2.323037045470658e-06,0.17918498814105988,0.027953152637928726,0.027953152637928726,1.1740312341513913e-05,8.900338221423905e-07,9.752042325344885e-07,0.00597328650765121,0.0032790149562060833,0.007769467541947961,0.005524241249077022,0.0011730074882507324,0.001358940452337265,0.0058966875076293945,0.0010562187875621022
880.0,0.0008042765618568729,0.015573140850756317,0.015573140850756317,2.0786927718459658e-05,9.65850915865464e-07,1.6076152407292177e-06,0.08055558055639267,0.027926814462989568,0.027926814462989568,2.5285356846546134e-05,7.468921350132516e-07,3.5554641897659284e-06,0.005936640035361052,0.003215535660274327,0.007750709618752201,0.0054831226395132635,0.0015889644622802735,0.0012096122838556767,0.012573659420013428,0.0012998482445254922
900.0,0.0007959536998847717,0.01703047826886177,0.01703047826886177,2.4789623476936016e-05,8.971766611924328e-07,3.953214732245557e-06,0.1377507597208023,0.02815302456729114,0.02815302456729114,5.989457901504049e-07,1.1044972728911217e-06,1.048264070170454e-06,0.006014126492664218,0.0035934862680733204,0.007627886642391483,0.005610686455232402,0.0003143787384033203,0.00146917721722275,0.006305015087127686,0.0011547331465408205
920.0,0.0007875032160037911,0.016900268208701164,0.016900268208701164,3.892748773701494e-06,1.1253257010958433e-06,1.1524803450419393e-06,0.060367099940776825,0.028568451944738626,0.028568451944738626,1.1387298318968335e-05,1.7793326518530425e-06,4.7658108036426207e-07,0.0062501265201717615,0.003741649561561644,0.007922444492578506,0.005832047027070075,0.0012171626091003417,0.0019110376480966807,0.00521167516708374,0.0009644664474762976
940.0,0.0007789288168754528,0.01575126886018552,0.01575126886018552,9.735952383011688e-06,1.06543403853309e-06,8.254351651679064e-07,0.08572645485401154,0.02857612809166312,0.02857612809166312,1.7474641018268781e-06,7.795319733798017e-07,7.431283819028491e-07,0.0057568047661334274,0.002612403710372746,0.007853072136640549,0.005232737923506647,0.0004970312118530273,0.0012388339149765671,0.005288600921630859,0.0011195262428373098
960.0,0.0007702342635146008,0.01403237737249583,0.01403237737249583,6.780089414126098e-06,8.88858843037015e-07,1.111938057001562e-06,0.08890519291162491,0.027631305065006016,0.027631305065006016,7.835375577488936e-06,1.7474337534146276e-06,3.2618178835834363e-06,0.005937658343464136,0.0031491441186517477,0.007796667826672395,0.005472905972662071,0.0012493371963500977,0.0018651916645467282,0.013636469841003418,0.0006584268237929791
980.0,0.000761423369639697,0.016670969838742167,0.016670969838742167,1.7765259951308533e-05,1.5197333541828654e-06,1.7495250865286215e-06,0.15930554270744324,0.02719502025283873,0.02719502025283873,3.49257204783514e-06,8.032426849948049e-07,7.152823219507675e-07,0.005649156589061022,0.0026972410269081593,0.0076171002971629305,0.005157170662035545,0.0007333040237426757,0.0012506034225225448,0.00471714735031128,0.0010496555943973363
1000.0,0.0007524999999999976,0.01637348993681371,0.01637348993681371,1.0542162826221424e-05,7.275185162833912e-07,2.52718822573632e-06,0.10171164572238922,0.03007149393670261,0.03007149393670261,3.287178853259522e-05,1.1412122630671613e-06,6.486913209114923e-06,0.0061780809424817566,0.0030082156881690025,0.008291324445356926,0.005649770066762964,0.0024240732192993162,0.0013327149499673396,0.01916182041168213,0.0015494514722377063
1020.0,0.0007434680686803467,0.0162887605081778,0.0162887605081778,9.564198891939087e-06,9.408641881708452e-07,2.785625195306311e-06,0.10827768594026566,0.0275421409169212,0.0275421409169212,4.858453756214492e-06,1.4204286356078056e-06,5.865209041130745e-07,0.006124298227950931,0.0034934672294184566,0.007878185560305914,0.005685826394862185,0.0007829785346984864,0.0017191910184919835,0.005403733253479004,0.0008565234369598329
1040.0,0.0007343315373843293,0.014093198243062943,0.014093198243062943,8.27179752625613e-06,7.066264740045239e-07,1.4574068129944115e-06,0.08175790309906006,0.02967226258479059,0.02967226258479059,6.6259123945489445e-06,9.53862368743043e-07,3.389170347467994e-07,0.006045489758253098,0.0029182606376707554,0.008130309171974659,0.005524284904822707,0.0010140180587768556,0.0012765269144438206,0.003313899040222168,0.0010536317015066743
1060.0,0.0007250944136965368,0.017436344630550594,0.017436344630550594,1.3844771496208572e-05,7.528969028111685e-07,2.0209798655671613e-06,0.05524672195315361,0.029390242975205184,0.029390242975205184,4.470838406916775e-06,1.4443788012592312e-06,5.783443319176516e-07,0.0060257592238485815,0.0030209925025701523,0.0080289370380342,0.0055249647703021765,0.0008621454238891601,0.0016139808925800026,0.005319738388061523,0.0011314677889458836
1080.0,0.0007157607493247087,0.014232271222863347,0.014232271222863347,6.4765605916256616e-06,7.537896036566167e-07,9.629726738589941e-07,0.07892650365829468,0.029217348666861653,0.029217348666861653,4.977910405800622e-06,1.0440944496446854e-06,1.5683358451473335e-06,0.006310639064759016,0.003504448337480426,0.008181432882944742,0.005842940610212584,0.0009018421173095703,0.0014411662705242634,0.009631633758544922,0.0007485093956347555
1100.0,0.0007063346383225186,0.015175046271178872,0.015175046271178872,9.958078742060859e-06,1.0917918436690199e-06,2.819110327062213e-06,0.16913345456123352,0.028775871195830405,0.028775871195830405,1.4452011040416404e-05,1.4091530221028879e-06,1.2550514155444752e-05,0.006142598437145352,0.00343897077254951,0.007945016880209247,0.005691993826379378,0.0017032146453857422,0.0016261483076959848,0.027617037296295166,0.00041750103409867736
1120.0,0.0006968202152937886,0.013989784964360296,0.013989784964360296,2.4001540711902413e-05,1.149415739586429e-06,5.265041090266141e-06,0.08814942836761475,0.02987297219224274,0.02987297219224274,4.132690552117127e-05,1.8527617253176516e-06,2.338429743876337e-06,0.006692395079880953,0.004497640300542116,0.00815556493277351,0.006326602616657813,0.002356588840484619,0.001962674525566399,0.01034611463546753,0.0011868075700476766
1140.0,0.000687221653578913,0.01454363456577994,0.01454363456577994,1.665550271742559e-05,8.993173750980021e-07,8.906811813906418e-07,0.08480450510978699,0.030058121867477895,0.030058121867477895,5.469288112694479e-06,8.446302279183914e-07,8.806053468211016e-07,0.006269208015874028,0.0030390144092962146,0.008422670420259237,0.005730842414777726,0.0008531808853149414,0.0011384014156647026,0.00636758804321289,0.0011281467974185943
1160.0,0.000677543163424296,0.015023892110912129,0.015023892110912129,5.586534573236133e-06,8.776972219683745e-07,4.68913292197664e-07,0.0795552209019661,0.02704653877299279,0.02704653877299279,6.39497645551493e-06,8.644085513905492e-07,1.9427825210380977e-07,0.005891543719917536,0.0033371251774951816,0.007594489414865772,0.005465807296180477,0.0009122252464294434,0.0012409142684191466,0.002466106414794922,0.0009690269362181425
1180.0,0.000667788990135596,0.014784477150533349,0.014784477150533349,9.11746487984681e-06,8.014799351922724e-07,9.445113306963257e-07,0.10036126524209976,0.029661986138671638,0.029661986138671638,2.362050208134875e-05,1.0060801158705764e-06,8.031018961081006e-06,0.00619957884773612,0.003229113994166255,0.00817988875011603,0.005704501372141142,0.0021626949310302734,0.0013868174515664577,0.02212752103805542,0.0005046288861194625
1200.0,0.0006579634122155964,0.012397324101766572,0.012397324101766572,1.1021160191608911e-05,8.807631564495726e-07,2.4179064031099794e-06,0.08120831847190857,0.028433407191187143,0.028433407191187143,1.4354495425091174e-06,7.447393570731704e-07,8.252294675016075e-08,0.0060656743589788675,0.0031220315722748637,0.008028102883448204,0.005575067227861534,0.00040237903594970704,0.0011847856105305255,0.0017607927322387696,0.0009689318249002099
1220.0,0.0006480707394875108,0.012642053747549653,0.012642053747549653,9.403892194419103e-06,9.40886805698004e-07,7.755022170260886e-07,0.10015833377838135,0.02748307300498709,0.02748307300498709,8.094570496810463e-06,7.189126605987506e-07,2.3340307676198294e-06,0.005792177747935057,0.00276934914290905,0.0078073968179523945,0.005288372980430722,0.0012449026107788086,0.0011286745080724358,0.011897027492523193,0.0006733010872267186
1240.0,0.000638115311204554,0.014122662611771374,0.014122662611771374,1.034159209258234e-05,8.838352116327578e-07,1.5868179596091482e-06,0.08909924328327179,0.028011506237089635,0.028011506237089635,1.2364270406937561e-05,1.1676068300170625e-06,3.892037196917724e-06,0.006091837026178837,0.003617233596742153,0.007741572645803292,0.005679403121272722,0.0014938592910766601,0.001509703672491014,0.01533660888671875,0.0006127676577307283
1260.0,0.0006281014941466009,0.012380059633869678,0.012380059633869678,4.566435571859464e-06,1.122301943486974e-06,6.623383030426647e-07,0.050535935908555984,0.028196153370663522,0.028196153370663522,2.5824707944188455e-06,1.1509013457905883e-06,2.5409688727733274e-07,0.0060166333802044395,0.00339708523824811,0.007762998808175325,0.005580042023211718,0.0005942583084106445,0.001467452384531498,0.003887629508972168,0.0010766227729618548
1280.0,0.0006180336807047728,0.013199940347112716,0.013199940347112716,1.5019211934154779e-05,1.286965121248757e-06,2.5955859866141327e-06,0.1464698761701584,0.027777584129944445,0.027777584129944445,6.053913170192099e-07,6.191016107520242e-07,3.1617459464765875e-07,0.005968176713213325,0.003137122024782002,0.007855546505500874,0.005496334265141438,0.0003442049026489258,0.0009131345403147861,0.004249012470245362,0.0008322703593876213
1300.0,0.000607916286954789,0.013307701086159796,0.013307701086159796,8.611671525191005e-06,8.348123164913141e-07,6.635164771508906e-07,0.06440648436546326,0.028037653083447366,0.028037653083447366,3.091215275392828e-06,1.0853196006988259e-06,1.3128812670016668e-07,0.005850354023277759,0.002828465891070664,0.007864946111415824,0.005346706001243244,0.0006883263587951661,0.0014505512779578566,0.002085530757904053,0.0009935784037224948
1320.0,0.0005977537507199319,0.013371520210057497,0.013371520210057497,4.673106307172262e-06,8.028110880998246e-07,7.742336929386471e-07,0.06779725104570389,0.030027484113816172,0.030027484113816172,3.5921006384551805e-06,7.029337839682505e-07,2.28673832105352e-06,0.005954284826293588,0.002302054432220757,0.008389105089008808,0.005345579760614783,0.0007850408554077148,0.001132037304341793,0.011705267429351806,0.0006498598493635654
1340.0,0.0005875505296244688,0.012759239069418981,0.012759239069418981,5.961209732942986e-06,6.827144006767265e-07,1.3163466940796975e-06,0.1021091639995575,0.026666852715425193,0.026666852715425193,8.926019001824159e-07,8.121864277955465e-07,5.1959986486466605e-08,0.005618068343028426,0.0025183572433888912,0.0076845424094547825,0.0051014498264218364,0.00039551258087158205,0.001176449959166348,0.0015999317169189454,0.0009098724462091923
